,Temp Hourly,Clouds Hourly,Humidity Hourly,UVI Hourly,POP Hourly,Hourly Forecast UTC
4013,31.66,100,95,0.77,1.0,2023-04-16 12:00:00-05:00
4014,31.98,100,94,0.84,0.41,2023-04-16 13:00:00-05:00
4015,32.09,100,92,0.71,0.45,2023-04-16 14:00:00-05:00
4016,31.96,100,91,0.57,0.83,2023-04-16 15:00:00-05:00
4017,31.44,100,90,0.39,0.94,2023-04-16 16:00:00-05:00
4018,30.74,100,91,0.29,0.96,2023-04-16 17:00:00-05:00
4019,30.0,100,94,0.12,1.0,2023-04-16 18:00:00-05:00
4020,29.95,100,94,0.03,1.0,2023-04-16 19:00:00-05:00
4021,30.13,100,94,0.0,1.0,2023-04-16 20:00:00-05:00
4022,30.42,100,94,0.0,1.0,2023-04-16 21:00:00-05:00
4023,30.49,100,93,0.0,1.0,2023-04-16 22:00:00-05:00
4024,30.27,100,93,0.0,1.0,2023-04-16 23:00:00-05:00
4025,30.09,100,93,0.0,1.0,2023-04-17 00:00:00-05:00
4026,29.64,100,94,0.0,0.99,2023-04-17 01:00:00-05:00
4027,29.37,100,96,0.0,1.0,2023-04-17 02:00:00-05:00
4028,29.16,100,96,0.0,1.0,2023-04-17 03:00:00-05:00
4029,28.74,100,96,0.0,1.0,2023-04-17 04:00:00-05:00
4030,28.49,100,95,0.0,1.0,2023-04-17 05:00:00-05:00
4031,28.09,100,94,0.0,1.0,2023-04-17 06:00:00-05:00
4032,27.09,100,95,0.04,1.0,2023-04-17 07:00:00-05:00
4033,27.14,100,95,0.21,1.0,2023-04-17 08:00:00-05:00
4034,27.25,100,94,0.51,1.0,2023-04-17 09:00:00-05:00
4035,27.57,100,95,0.94,0.99,2023-04-17 10:00:00-05:00
4036,27.95,100,95,1.46,0.99,2023-04-17 11:00:00-05:00
4037,28.56,100,95,1.85,0.99,2023-04-17 12:00:00-05:00
4038,29.35,100,95,2.01,0.94,2023-04-17 13:00:00-05:00
4039,29.91,100,95,1.75,0.94,2023-04-17 14:00:00-05:00
4040,30.6,100,94,1.42,0.94,2023-04-17 15:00:00-05:00
4041,31.24,100,95,0.97,0.94,2023-04-17 16:00:00-05:00
4042,31.91,100,95,0.63,0.94,2023-04-17 17:00:00-05:00
4043,32.4,100,94,0.26,0.94,2023-04-17 18:00:00-05:00
4044,33.12,100,89,0.07,0.43,2023-04-17 19:00:00-05:00
4045,33.75,100,82,0.0,0.4,2023-04-17 20:00:00-05:00
4046,33.35,100,82,0.0,0.32,2023-04-17 21:00:00-05:00
4047,32.77,99,82,0.0,0.32,2023-04-17 22:00:00-05:00
4048,32.2,94,82,0.0,0.32,2023-04-17 23:00:00-05:00
4049,31.5,84,83,0.0,0.29,2023-04-18 00:00:00-05:00
4050,30.83,72,83,0.0,0.0,2023-04-18 01:00:00-05:00
4051,30.22,8,82,0.0,0.0,2023-04-18 02:00:00-05:00
4052,29.32,10,83,0.0,0.0,2023-04-18 03:00:00-05:00
4053,28.09,28,85,0.0,0.0,2023-04-18 04:00:00-05:00
4054,27.7,32,85,0.0,0.0,2023-04-18 05:00:00-05:00
4055,26.55,28,85,0.0,0.0,2023-04-18 06:00:00-05:00
4056,28.72,10,80,0.14,0.0,2023-04-18 07:00:00-05:00
4057,28.9,6,79,0.57,0.0,2023-04-18 08:00:00-05:00
4058,29.34,6,75,1.42,0.0,2023-04-18 09:00:00-05:00
4059,30.27,6,71,2.64,0.0,2023-04-18 10:00:00-05:00
4060,31.75,6,69,4.0,0.0,2023-04-18 11:00:00-05:00
4061,32.9,5,70,5.04,0.0,2023-04-18 12:00:00-05:00
4062,33.96,4,71,5.47,0.0,2023-04-18 13:00:00-05:00
4063,34.77,1,72,5.23,0.0,2023-04-18 14:00:00-05:00
4064,35.62,1,72,4.24,0.0,2023-04-18 15:00:00-05:00
4065,36.07,6,72,2.9,0.0,2023-04-18 16:00:00-05:00
4066,35.91,10,72,1.6,0.0,2023-04-18 17:00:00-05:00
4067,35.65,11,76,0.67,0.0,2023-04-18 18:00:00-05:00
4068,34.34,14,80,0.19,0.0,2023-04-18 19:00:00-05:00
4069,32.0,20,79,0.0,0.0,2023-04-18 20:00:00-05:00
4070,31.01,24,80,0.0,0.0,2023-04-18 21:00:00-05:00
4071,30.31,35,81,0.0,0.0,2023-04-18 22:00:00-05:00
4072,30.11,39,82,0.0,0.0,2023-04-18 23:00:00-05:00
4073,30.72,47,82,0.0,0.0,2023-04-19 00:00:00-05:00
4074,30.09,49,84,0.0,0.0,2023-04-19 01:00:00-05:00
4075,29.23,33,87,0.0,0.0,2023-04-19 02:00:00-05:00
4076,29.91,67,87,0.0,0.0,2023-04-19 03:00:00-05:00
4077,31.01,78,88,0.0,0.0,2023-04-19 04:00:00-05:00
4078,32.13,83,88,0.0,0.0,2023-04-19 05:00:00-05:00
4079,32.59,87,89,0.0,0.0,2023-04-19 06:00:00-05:00
4080,33.01,14,84,0.13,0.0,2023-04-19 07:00:00-05:00
4081,33.04,40,84,0.49,0.0,2023-04-19 08:00:00-05:00
4082,33.17,60,84,1.22,0.0,2023-04-19 09:00:00-05:00
4083,33.4,80,85,2.25,0.0,2023-04-19 10:00:00-05:00
4084,33.35,100,86,0.99,0.01,2023-04-19 11:00:00-05:00
4085,33.37,100,86,1.25,0.06,2023-04-19 12:00:00-05:00
4086,33.93,100,87,1.35,0.26,2023-04-19 13:00:00-05:00
4087,34.0,100,90,0.91,0.26,2023-04-19 14:00:00-05:00
4088,34.23,100,91,0.74,0.23,2023-04-19 15:00:00-05:00
4089,33.71,100,92,0.51,0.22,2023-04-19 16:00:00-05:00
4090,33.84,100,94,0.4,0.32,2023-04-19 17:00:00-05:00
4091,34.12,100,94,0.17,0.12,2023-04-19 18:00:00-05:00
4092,34.32,100,94,0.05,0.06,2023-04-19 19:00:00-05:00
4093,34.5,100,94,0.0,0.06,2023-04-19 20:00:00-05:00
4094,34.56,100,93,0.0,0.22,2023-04-19 21:00:00-05:00
4095,34.18,100,93,0.0,0.3,2023-04-19 22:00:00-05:00
4096,33.69,100,93,0.0,0.36,2023-04-19 23:00:00-05:00
4097,33.51,100,92,0.0,0.49,2023-04-20 00:00:00-05:00
4098,33.51,100,92,0.0,0.77,2023-04-20 01:00:00-05:00
4099,33.51,100,93,0.0,0.76,2023-04-20 02:00:00-05:00
4100,33.4,100,94,0.0,0.71,2023-04-20 03:00:00-05:00
4101,33.46,100,92,0.0,0.75,2023-04-20 04:00:00-05:00
4102,33.33,100,92,0.0,0.81,2023-04-20 05:00:00-05:00
4103,33.21,100,95,0.0,0.93,2023-04-20 06:00:00-05:00
4104,32.97,100,96,0.02,1.0,2023-04-20 07:00:00-05:00
4105,32.72,100,97,0.07,1.0,2023-04-20 08:00:00-05:00
4106,32.49,100,97,0.16,1.0,2023-04-20 09:00:00-05:00
4107,32.4,100,98,0.3,1.0,2023-04-20 10:00:00-05:00
4108,32.18,100,97,0.37,1.0,2023-04-20 11:00:00-05:00
4109,32.4,100,96,0.47,1.0,2023-04-20 12:00:00-05:00
4110,32.4,100,96,0.51,1.0,2023-04-20 13:00:00-05:00
4111,32.32,100,97,0.51,1.0,2023-04-20 14:00:00-05:00
4112,32.14,100,98,0.42,1.0,2023-04-20 15:00:00-05:00
4113,32.41,100,98,0.28,1.0,2023-04-20 16:00:00-05:00
4114,32.72,100,97,0.15,1.0,2023-04-20 17:00:00-05:00
4115,33.17,100,98,0.06,1.0,2023-04-20 18:00:00-05:00
4116,33.69,100,98,0.02,0.97,2023-04-20 19:00:00-05:00
4117,33.6,100,98,0.0,0.97,2023-04-20 20:00:00-05:00
4118,34.45,100,98,0.0,0.92,2023-04-20 21:00:00-05:00
4119,35.76,100,98,0.0,0.92,2023-04-20 22:00:00-05:00
4120,35.46,100,97,0.0,0.89,2023-04-20 23:00:00-05:00
4121,34.39,100,97,0.0,0.89,2023-04-21 00:00:00-05:00
4122,34.16,100,90,0.0,0.43,2023-04-21 01:00:00-05:00
4123,34.29,100,88,0.0,0.39,2023-04-21 02:00:00-05:00
4124,34.77,100,86,0.0,0.14,2023-04-21 03:00:00-05:00
4125,34.81,100,86,0.0,0.08,2023-04-21 04:00:00-05:00
4126,34.47,99,90,0.0,0.08,2023-04-21 05:00:00-05:00
4127,33.94,100,95,0.0,0.32,2023-04-21 06:00:00-05:00
4128,33.8,99,92,0.09,0.34,2023-04-21 07:00:00-05:00
4129,33.75,100,93,0.37,0.51,2023-04-21 08:00:00-05:00
4130,33.69,100,94,0.88,0.58,2023-04-21 09:00:00-05:00
4131,34.05,100,97,1.6,0.67,2023-04-21 10:00:00-05:00
4132,34.07,100,98,2.92,0.76,2023-04-21 11:00:00-05:00
4133,34.56,100,95,3.66,0.8,2023-04-21 12:00:00-05:00
4134,35.28,100,94,3.96,0.6,2023-04-21 13:00:00-05:00
4135,35.67,100,94,2.93,0.64,2023-04-21 14:00:00-05:00
4136,35.74,100,93,2.39,0.64,2023-04-21 15:00:00-05:00
4137,35.33,100,95,1.66,0.7,2023-04-21 16:00:00-05:00
4138,34.97,100,95,0.9,0.7,2023-04-21 17:00:00-05:00
4139,34.83,100,94,0.39,0.66,2023-04-21 18:00:00-05:00
4140,34.57,100,93,0.12,0.23,2023-04-21 19:00:00-05:00
4141,33.03,98,93,0.0,0.2,2023-04-21 20:00:00-05:00
4142,31.93,95,94,0.0,0.2,2023-04-21 21:00:00-05:00
4143,31.19,95,95,0.0,0.09,2023-04-21 22:00:00-05:00
4144,30.2,92,95,0.0,0.06,2023-04-21 23:00:00-05:00
4145,28.74,85,95,0.0,0.04,2023-04-22 00:00:00-05:00
4146,27.77,82,96,0.0,0.07,2023-04-22 01:00:00-05:00
4147,27.73,97,96,0.0,0.08,2023-04-22 02:00:00-05:00
4148,28.49,98,98,0.0,0.11,2023-04-22 03:00:00-05:00
4149,29.79,98,98,0.0,0.14,2023-04-22 04:00:00-05:00
4150,30.18,98,98,0.0,0.23,2023-04-22 05:00:00-05:00
4151,31.17,99,98,0.0,0.42,2023-04-22 06:00:00-05:00
4152,31.73,100,97,0.07,0.62,2023-04-22 07:00:00-05:00
4153,31.98,98,96,0.44,0.77,2023-04-22 08:00:00-05:00
4154,32.09,98,97,1.04,0.75,2023-04-22 09:00:00-05:00
4155,31.21,98,96,1.88,0.89,2023-04-22 10:00:00-05:00
4156,31.23,98,93,2.78,0.91,2023-04-22 11:00:00-05:00
4157,30.99,99,93,3.48,0.91,2023-04-22 12:00:00-05:00
4158,31.23,99,95,3.76,0.91,2023-04-22 13:00:00-05:00
4159,31.66,100,95,3.56,0.91,2023-04-22 14:00:00-05:00
4160,32.27,100,95,2.91,0.86,2023-04-22 15:00:00-05:00
4161,32.54,100,93,2.01,0.86,2023-04-22 16:00:00-05:00
4162,32.86,100,90,1.27,0.78,2023-04-22 17:00:00-05:00
4163,32.95,100,89,0.55,0.78,2023-04-22 18:00:00-05:00
4164,32.79,100,89,0.17,0.23,2023-04-22 19:00:00-05:00
4165,32.13,100,87,0.0,0.2,2023-04-22 20:00:00-05:00
4166,31.66,99,85,0.0,0.2,2023-04-22 21:00:00-05:00
4167,31.39,97,86,0.0,0.19,2023-04-22 22:00:00-05:00
4168,31.15,98,87,0.0,0.19,2023-04-22 23:00:00-05:00
4169,30.63,98,87,0.0,0.15,2023-04-23 00:00:00-05:00
4170,29.64,91,87,0.0,0.08,2023-04-23 01:00:00-05:00
4171,28.83,28,87,0.0,0.02,2023-04-23 02:00:00-05:00
4172,27.93,25,87,0.0,0.02,2023-04-23 03:00:00-05:00
4173,27.18,24,87,0.0,0.0,2023-04-23 04:00:00-05:00
4174,26.65,23,87,0.0,0.0,2023-04-23 05:00:00-05:00
4175,26.08,22,88,0.0,0.0,2023-04-23 06:00:00-05:00
4176,27.95,38,85,0.16,0.03,2023-04-23 07:00:00-05:00
4177,28.18,41,85,0.59,0.03,2023-04-23 08:00:00-05:00
4178,28.76,39,83,1.38,0.03,2023-04-23 09:00:00-05:00
4179,29.68,40,80,2.5,0.03,2023-04-23 10:00:00-05:00
4180,30.88,40,78,3.66,0.0,2023-04-23 11:00:00-05:00
4181,31.77,44,76,4.57,0.0,2023-04-23 12:00:00-05:00
4182,32.63,48,73,4.95,0.12,2023-04-23 13:00:00-05:00
4183,33.26,65,71,4.54,0.12,2023-04-23 14:00:00-05:00
4184,33.69,66,70,3.7,0.12,2023-04-23 15:00:00-05:00
4185,33.96,70,71,2.57,0.12,2023-04-23 16:00:00-05:00
4186,34.25,66,73,1.47,0.09,2023-04-23 17:00:00-05:00
4187,34.0,66,75,0.64,0.08,2023-04-23 18:00:00-05:00
4188,33.46,61,80,0.2,0.0,2023-04-23 19:00:00-05:00
4189,30.65,28,83,0.0,0.0,2023-04-23 20:00:00-05:00
4190,29.35,25,84,0.0,0.0,2023-04-23 21:00:00-05:00
4191,28.63,26,85,0.0,0.0,2023-04-23 22:00:00-05:00
4192,27.99,26,87,0.0,0.0,2023-04-23 23:00:00-05:00
4193,27.59,29,88,0.0,0.0,2023-04-24 00:00:00-05:00
4194,27.32,31,89,0.0,0.0,2023-04-24 01:00:00-05:00
4195,26.98,51,89,0.0,0.0,2023-04-24 02:00:00-05:00
4196,26.78,70,89,0.0,0.0,2023-04-24 03:00:00-05:00
4197,26.53,57,89,0.0,0.0,2023-04-24 04:00:00-05:00
4198,26.33,52,89,0.0,0.0,2023-04-24 05:00:00-05:00
4199,26.56,55,89,0.0,0.0,2023-04-24 06:00:00-05:00
4200,30.67,94,81,0.14,0.1,2023-04-24 07:00:00-05:00
4201,30.79,90,81,0.51,0.1,2023-04-24 08:00:00-05:00
4202,31.48,84,82,1.21,0.1,2023-04-24 09:00:00-05:00
4203,32.16,74,83,2.17,0.13,2023-04-24 10:00:00-05:00
4204,32.88,72,84,2.9,0.2,2023-04-24 11:00:00-05:00
4205,33.21,74,84,3.62,0.21,2023-04-24 12:00:00-05:00
4206,33.76,71,83,3.91,0.24,2023-04-24 13:00:00-05:00
4207,33.98,47,81,3.73,0.21,2023-04-24 14:00:00-05:00
4208,33.98,38,81,3.04,0.18,2023-04-24 15:00:00-05:00
4209,33.8,31,80,2.11,0.15,2023-04-24 16:00:00-05:00
4210,33.55,27,80,1.31,0.11,2023-04-24 17:00:00-05:00
4211,32.95,23,79,0.58,0.09,2023-04-24 18:00:00-05:00
4212,32.32,21,80,0.18,0.0,2023-04-24 19:00:00-05:00
4213,30.22,7,84,0.0,0.0,2023-04-24 20:00:00-05:00
4214,29.53,8,86,0.0,0.0,2023-04-24 21:00:00-05:00
4215,29.26,9,86,0.0,0.0,2023-04-24 22:00:00-05:00
4216,29.21,10,87,0.0,0.0,2023-04-24 23:00:00-05:00
4217,29.43,10,87,0.0,0.0,2023-04-25 00:00:00-05:00
4218,29.43,11,87,0.0,0.0,2023-04-25 01:00:00-05:00
4219,29.12,13,87,0.0,0.0,2023-04-25 02:00:00-05:00
4220,29.12,14,87,0.0,0.0,2023-04-25 03:00:00-05:00
4221,29.12,15,88,0.0,0.0,2023-04-25 04:00:00-05:00
4222,29.12,15,88,0.0,0.0,2023-04-25 05:00:00-05:00
4223,28.99,15,90,0.0,0.0,2023-04-25 06:00:00-05:00
4224,29.48,84,84,0.18,0.0,2023-04-25 07:00:00-05:00
4225,30.36,67,83,0.62,0.0,2023-04-25 08:00:00-05:00
4226,31.51,50,80,1.45,0.0,2023-04-25 09:00:00-05:00
4227,32.68,39,80,2.6,0.0,2023-04-25 10:00:00-05:00
4228,33.85,31,79,3.83,0.0,2023-04-25 11:00:00-05:00
4229,33.8,36,80,4.79,0.0,2023-04-25 12:00:00-05:00
4230,33.89,38,80,5.17,0.03,2023-04-25 13:00:00-05:00
4231,33.91,55,80,4.85,0.03,2023-04-25 14:00:00-05:00
4232,33.82,55,80,3.96,0.03,2023-04-25 15:00:00-05:00
4233,33.69,51,79,2.76,0.03,2023-04-25 16:00:00-05:00
4234,33.57,48,78,1.6,0.02,2023-04-25 17:00:00-05:00
4235,33.35,43,77,0.71,0.02,2023-04-25 18:00:00-05:00
4236,32.76,38,79,0.22,0.0,2023-04-25 19:00:00-05:00
4237,30.9,10,84,0.0,0.0,2023-04-25 20:00:00-05:00
4238,30.45,10,86,0.0,0.0,2023-04-25 21:00:00-05:00
4239,30.25,10,86,0.0,0.0,2023-04-25 22:00:00-05:00
4240,30.02,11,86,0.0,0.0,2023-04-25 23:00:00-05:00
4241,29.79,12,86,0.0,0.0,2023-04-26 00:00:00-05:00
4242,29.62,12,86,0.0,0.0,2023-04-26 01:00:00-05:00
4243,29.32,11,86,0.0,0.0,2023-04-26 02:00:00-05:00
4244,29.14,11,86,0.0,0.0,2023-04-26 03:00:00-05:00
4245,28.8,12,86,0.0,0.0,2023-04-26 04:00:00-05:00
4246,28.26,12,87,0.0,0.0,2023-04-26 05:00:00-05:00
4247,27.79,12,87,0.0,0.0,2023-04-26 06:00:00-05:00
4248,28.02,3,82,0.18,0.0,2023-04-26 07:00:00-05:00
4249,29.44,8,79,0.64,0.0,2023-04-26 08:00:00-05:00
4250,31.57,13,74,1.51,0.0,2023-04-26 09:00:00-05:00
4251,34.03,18,70,2.71,0.0,2023-04-26 10:00:00-05:00
4252,36.32,22,65,3.99,0.0,2023-04-26 11:00:00-05:00
4253,37.02,27,64,4.98,0.0,2023-04-26 12:00:00-05:00
4254,37.81,31,63,5.38,0.0,2023-04-26 13:00:00-05:00
4255,38.61,66,62,4.47,0.0,2023-04-26 14:00:00-05:00
4256,39.11,67,63,3.66,0.0,2023-04-26 15:00:00-05:00
4257,39.0,74,65,2.55,0.0,2023-04-26 16:00:00-05:00
4258,38.17,77,69,1.38,0.0,2023-04-26 17:00:00-05:00
4259,36.95,81,73,0.61,0.0,2023-04-26 18:00:00-05:00
4260,35.6,84,77,0.19,0.0,2023-04-26 19:00:00-05:00
4261,34.52,100,81,0.0,0.0,2023-04-26 20:00:00-05:00
4262,34.05,100,83,0.0,0.0,2023-04-26 21:00:00-05:00
4263,34.32,100,83,0.0,0.02,2023-04-26 22:00:00-05:00
4264,34.95,100,83,0.0,0.36,2023-04-26 23:00:00-05:00
4265,35.4,100,88,0.0,0.78,2023-04-27 00:00:00-05:00
4266,36.03,100,92,0.0,1.0,2023-04-27 01:00:00-05:00
4267,37.98,100,93,0.0,1.0,2023-04-27 02:00:00-05:00
4268,39.54,100,92,0.0,1.0,2023-04-27 03:00:00-05:00
4269,40.71,100,91,0.0,1.0,2023-04-27 04:00:00-05:00
4270,41.45,100,93,0.0,1.0,2023-04-27 05:00:00-05:00
4271,41.68,100,95,0.0,1.0,2023-04-27 06:00:00-05:00
4272,40.17,100,93,0.03,0.0,2023-04-27 07:00:00-05:00
4273,40.32,100,94,0.42,0.0,2023-04-27 08:00:00-05:00
4274,40.96,100,93,0.97,0.0,2023-04-27 09:00:00-05:00
4275,41.88,100,89,1.73,0.0,2023-04-27 10:00:00-05:00
4276,43.16,99,82,3.73,0.0,2023-04-27 11:00:00-05:00
4277,43.95,96,79,4.64,0.0,2023-04-27 12:00:00-05:00
4278,43.3,96,81,5.01,0.0,2023-04-27 13:00:00-05:00
4279,42.84,100,83,3.96,0.0,2023-04-27 14:00:00-05:00
4280,42.53,100,84,3.24,0.01,2023-04-27 15:00:00-05:00
4281,41.56,100,86,2.26,0.23,2023-04-27 16:00:00-05:00
4282,40.44,100,87,0.81,0.4,2023-04-27 17:00:00-05:00
4283,39.15,100,91,0.36,0.52,2023-04-27 18:00:00-05:00
4284,38.5,100,93,0.11,0.71,2023-04-27 19:00:00-05:00
4285,38.62,100,93,0.0,0.88,2023-04-27 20:00:00-05:00
4286,38.88,100,97,0.0,1.0,2023-04-27 21:00:00-05:00
4287,39.42,100,98,0.0,1.0,2023-04-27 22:00:00-05:00
4288,39.18,100,98,0.0,0.98,2023-04-27 23:00:00-05:00
4289,37.94,100,98,0.0,1.0,2023-04-28 00:00:00-05:00
4290,37.76,100,99,0.0,0.75,2023-04-28 01:00:00-05:00
4291,37.53,99,99,0.0,0.71,2023-04-28 02:00:00-05:00
4292,37.38,99,99,0.0,0.66,2023-04-28 03:00:00-05:00
4293,37.18,100,99,0.0,0.65,2023-04-28 04:00:00-05:00
4294,36.95,100,99,0.0,0.65,2023-04-28 05:00:00-05:00
4295,36.64,100,99,0.0,0.61,2023-04-28 06:00:00-05:00
4296,38.3,100,97,0.02,0.81,2023-04-28 07:00:00-05:00
4297,37.69,100,97,0.06,0.81,2023-04-28 08:00:00-05:00
4298,37.06,100,97,0.15,0.77,2023-04-28 09:00:00-05:00
4299,36.68,100,97,0.26,0.76,2023-04-28 10:00:00-05:00
4300,36.12,100,97,0.61,0.71,2023-04-28 11:00:00-05:00
4301,36.12,100,96,0.76,0.67,2023-04-28 12:00:00-05:00
4302,36.07,100,96,0.82,0.49,2023-04-28 13:00:00-05:00
4303,35.78,100,96,0.61,0.58,2023-04-28 14:00:00-05:00
4304,35.65,100,96,0.5,0.75,2023-04-28 15:00:00-05:00
4305,35.29,100,97,0.35,0.96,2023-04-28 16:00:00-05:00
4306,35.17,100,96,0.14,1.0,2023-04-28 17:00:00-05:00
4307,34.54,100,97,0.06,1.0,2023-04-28 18:00:00-05:00
4308,33.42,100,99,0.02,1.0,2023-04-28 19:00:00-05:00
4309,33.06,100,99,0.0,1.0,2023-04-28 20:00:00-05:00
4310,33.12,100,99,0.0,1.0,2023-04-28 21:00:00-05:00
4311,32.94,100,99,0.0,1.0,2023-04-28 22:00:00-05:00
4312,32.5,100,100,0.0,0.99,2023-04-28 23:00:00-05:00
4313,32.34,100,100,0.0,0.98,2023-04-29 00:00:00-05:00
4314,32.34,100,100,0.0,0.79,2023-04-29 01:00:00-05:00
4315,32.7,100,100,0.0,0.85,2023-04-29 02:00:00-05:00
4316,32.83,100,100,0.0,0.8,2023-04-29 03:00:00-05:00
4317,33.1,100,99,0.0,0.79,2023-04-29 04:00:00-05:00
4318,33.42,100,99,0.0,0.79,2023-04-29 05:00:00-05:00
4319,33.8,100,99,0.0,0.79,2023-04-29 06:00:00-05:00
4320,34.07,100,98,0.12,0.45,2023-04-29 07:00:00-05:00
4321,34.5,100,97,0.58,0.4,2023-04-29 08:00:00-05:00
4322,34.97,100,95,1.33,0.4,2023-04-29 09:00:00-05:00
4323,36.1,100,90,2.35,0.32,2023-04-29 10:00:00-05:00
4324,37.38,100,86,3.5,0.29,2023-04-29 11:00:00-05:00
4325,38.05,100,85,4.34,0.29,2023-04-29 12:00:00-05:00
4326,38.59,100,84,4.68,0.08,2023-04-29 13:00:00-05:00
4327,38.73,100,83,4.39,0.14,2023-04-29 14:00:00-05:00
4328,38.89,100,82,3.6,0.22,2023-04-29 15:00:00-05:00
4329,38.71,100,83,2.53,0.25,2023-04-29 16:00:00-05:00
4330,39.13,100,83,1.05,0.25,2023-04-29 17:00:00-05:00
4331,39.38,100,81,0.48,0.33,2023-04-29 18:00:00-05:00
4332,38.95,100,82,0.16,0.57,2023-04-29 19:00:00-05:00
4333,37.76,100,88,0.0,0.69,2023-04-29 20:00:00-05:00
4334,35.96,100,96,0.0,0.84,2023-04-29 21:00:00-05:00
4335,34.84,100,97,0.0,0.98,2023-04-29 22:00:00-05:00
4336,33.6,100,98,0.0,1.0,2023-04-29 23:00:00-05:00
4337,33.13,100,99,0.0,1.0,2023-04-30 00:00:00-05:00
4338,32.95,100,99,0.0,1.0,2023-04-30 01:00:00-05:00
4339,33.01,100,98,0.0,1.0,2023-04-30 02:00:00-05:00
4340,33.01,100,98,0.0,1.0,2023-04-30 03:00:00-05:00
4341,33.08,100,98,0.0,1.0,2023-04-30 04:00:00-05:00
4342,33.13,100,98,0.0,1.0,2023-04-30 05:00:00-05:00
4343,33.08,100,98,0.0,1.0,2023-04-30 06:00:00-05:00
4344,34.72,100,92,0.05,0.86,2023-04-30 07:00:00-05:00
4345,34.41,100,93,0.24,0.81,2023-04-30 08:00:00-05:00
4346,34.34,100,93,0.54,0.77,2023-04-30 09:00:00-05:00
4347,34.5,100,93,0.96,0.77,2023-04-30 10:00:00-05:00
4348,34.92,100,94,1.52,0.77,2023-04-30 11:00:00-05:00
4349,35.2,100,95,1.89,0.9,2023-04-30 12:00:00-05:00
4350,35.28,100,97,2.04,1.0,2023-04-30 13:00:00-05:00
4351,35.31,100,97,2.56,0.99,2023-04-30 14:00:00-05:00
4352,35.64,100,96,2.1,0.98,2023-04-30 15:00:00-05:00
4353,36.05,100,95,1.48,0.96,2023-04-30 16:00:00-05:00
4354,36.05,100,95,0.76,0.99,2023-04-30 17:00:00-05:00
4355,35.53,100,97,0.35,0.99,2023-04-30 18:00:00-05:00
4356,34.99,100,98,0.12,1.0,2023-04-30 19:00:00-05:00
4357,34.75,100,98,0.0,1.0,2023-04-30 20:00:00-05:00
4358,34.77,100,97,0.0,0.97,2023-04-30 21:00:00-05:00
4359,34.65,100,97,0.0,0.97,2023-04-30 22:00:00-05:00
4360,34.92,100,94,0.0,0.76,2023-04-30 23:00:00-05:00
4361,35.65,100,87,0.0,0.72,2023-05-01 00:00:00-05:00
4362,35.87,100,84,0.0,0.4,2023-05-01 01:00:00-05:00
4363,35.78,100,84,0.0,0.46,2023-05-01 02:00:00-05:00
4364,35.06,100,87,0.0,0.5,2023-05-01 03:00:00-05:00
4365,35.33,100,84,0.0,0.54,2023-05-01 04:00:00-05:00
4366,35.02,100,85,0.0,0.54,2023-05-01 05:00:00-05:00
4367,34.88,100,84,0.0,0.54,2023-05-01 06:00:00-05:00
4368,37.13,100,77,0.11,0.4,2023-05-01 07:00:00-05:00
4369,36.45,100,78,0.5,0.39,2023-05-01 08:00:00-05:00
4370,36.07,100,78,1.14,0.39,2023-05-01 09:00:00-05:00
4371,36.21,100,77,2.01,0.39,2023-05-01 10:00:00-05:00
4372,36.82,100,76,3.22,0.39,2023-05-01 11:00:00-05:00
4373,37.11,100,78,4.0,0.39,2023-05-01 12:00:00-05:00
4374,38.12,100,76,4.31,0.35,2023-05-01 13:00:00-05:00
4375,38.91,100,76,4.35,0.31,2023-05-01 14:00:00-05:00
4376,39.51,100,76,3.57,0.27,2023-05-01 15:00:00-05:00
4377,39.7,100,76,2.51,0.27,2023-05-01 16:00:00-05:00
4378,39.85,100,76,1.3,0.27,2023-05-01 17:00:00-05:00
4379,39.2,100,77,0.6,0.27,2023-05-01 18:00:00-05:00
4380,39.0,100,77,0.2,0.11,2023-05-01 19:00:00-05:00
4381,38.71,100,79,0.0,0.14,2023-05-01 20:00:00-05:00
4382,38.34,100,78,0.0,0.14,2023-05-01 21:00:00-05:00
4383,37.9,100,77,0.0,0.11,2023-05-01 22:00:00-05:00
4384,37.65,100,76,0.0,0.11,2023-05-01 23:00:00-05:00
4385,37.11,100,76,0.0,0.11,2023-05-02 00:00:00-05:00
4386,36.48,99,77,0.0,0.08,2023-05-02 01:00:00-05:00
4387,35.98,98,77,0.0,0.05,2023-05-02 02:00:00-05:00
4388,35.46,98,77,0.0,0.05,2023-05-02 03:00:00-05:00
4389,34.97,96,76,0.0,0.08,2023-05-02 04:00:00-05:00
4390,34.59,78,75,0.0,0.08,2023-05-02 05:00:00-05:00
4391,34.16,73,76,0.0,0.15,2023-05-02 06:00:00-05:00
4392,37.67,97,64,0.21,0.15,2023-05-02 07:00:00-05:00
4393,37.18,99,66,0.66,0.15,2023-05-02 08:00:00-05:00
4394,37.09,99,68,1.49,0.15,2023-05-02 09:00:00-05:00
4395,37.36,99,69,2.62,0.15,2023-05-02 10:00:00-05:00
4396,38.07,99,70,3.09,0.15,2023-05-02 11:00:00-05:00
4397,39.36,99,69,3.82,0.15,2023-05-02 12:00:00-05:00
4398,39.97,99,71,4.12,0.32,2023-05-02 13:00:00-05:00
4399,40.19,100,74,3.78,0.37,2023-05-02 14:00:00-05:00
