,Date & Time,Production Difference,Month_sin,Month_cos,Day_sin,Day_cos,Hour_sin,Hour_cos
2499,2023-02-11 08:00:00,2.0,87.0,50.0,79.0,-61.0,87.0,-50.0
2500,2023-02-11 09:00:00,9.0,87.0,50.0,79.0,-61.0,71.0,-71.0
2501,2023-02-11 10:00:00,16.0,87.0,50.0,79.0,-61.0,50.0,-87.0
2502,2023-02-11 11:00:00,24.0,87.0,50.0,79.0,-61.0,26.0,-97.0
2503,2023-02-11 12:00:00,25.0,87.0,50.0,79.0,-61.0,0.0,-100.0
2504,2023-02-11 13:00:00,22.0,87.0,50.0,79.0,-61.0,-26.0,-97.0
2505,2023-02-11 14:00:00,19.0,87.0,50.0,79.0,-61.0,-50.0,-87.0
2506,2023-02-11 15:00:00,14.0,87.0,50.0,79.0,-61.0,-71.0,-71.0
2507,2023-02-11 16:00:00,6.0,87.0,50.0,79.0,-61.0,-87.0,-50.0
2508,2023-02-11 17:00:00,1.0,87.0,50.0,79.0,-61.0,-97.0,-26.0
2523,2023-02-12 08:00:00,1.0,87.0,50.0,65.0,-76.0,87.0,-50.0
2524,2023-02-12 09:00:00,10.0,87.0,50.0,65.0,-76.0,71.0,-71.0
2525,2023-02-12 10:00:00,16.0,87.0,50.0,65.0,-76.0,50.0,-87.0
2526,2023-02-12 11:00:00,23.0,87.0,50.0,65.0,-76.0,26.0,-97.0
2527,2023-02-12 12:00:00,24.0,87.0,50.0,65.0,-76.0,0.0,-100.0
2528,2023-02-12 13:00:00,23.0,87.0,50.0,65.0,-76.0,-26.0,-97.0
2529,2023-02-12 14:00:00,19.0,87.0,50.0,65.0,-76.0,-50.0,-87.0
2530,2023-02-12 15:00:00,12.0,87.0,50.0,65.0,-76.0,-71.0,-71.0
2531,2023-02-12 16:00:00,6.0,87.0,50.0,65.0,-76.0,-87.0,-50.0
2532,2023-02-12 17:00:00,2.0,87.0,50.0,65.0,-76.0,-97.0,-26.0
2547,2023-02-13 08:00:00,2.0,87.0,50.0,49.0,-87.0,87.0,-50.0
2548,2023-02-13 09:00:00,11.0,87.0,50.0,49.0,-87.0,71.0,-71.0
2549,2023-02-13 10:00:00,17.0,87.0,50.0,49.0,-87.0,50.0,-87.0
2550,2023-02-13 11:00:00,25.0,87.0,50.0,49.0,-87.0,26.0,-97.0
2551,2023-02-13 12:00:00,25.0,87.0,50.0,49.0,-87.0,0.0,-100.0
2552,2023-02-13 13:00:00,24.0,87.0,50.0,49.0,-87.0,-26.0,-97.0
2553,2023-02-13 14:00:00,20.0,87.0,50.0,49.0,-87.0,-50.0,-87.0
2554,2023-02-13 15:00:00,14.0,87.0,50.0,49.0,-87.0,-71.0,-71.0
2555,2023-02-13 16:00:00,7.0,87.0,50.0,49.0,-87.0,-87.0,-50.0
2556,2023-02-13 17:00:00,1.0,87.0,50.0,49.0,-87.0,-97.0,-26.0
2571,2023-02-14 08:00:00,1.0,87.0,50.0,30.0,-95.0,87.0,-50.0
2572,2023-02-14 09:00:00,3.0,87.0,50.0,30.0,-95.0,71.0,-71.0
2573,2023-02-14 10:00:00,4.0,87.0,50.0,30.0,-95.0,50.0,-87.0
2574,2023-02-14 11:00:00,4.0,87.0,50.0,30.0,-95.0,26.0,-97.0
2575,2023-02-14 12:00:00,6.0,87.0,50.0,30.0,-95.0,0.0,-100.0
2576,2023-02-14 13:00:00,4.0,87.0,50.0,30.0,-95.0,-26.0,-97.0
2577,2023-02-14 14:00:00,3.0,87.0,50.0,30.0,-95.0,-50.0,-87.0
2578,2023-02-14 15:00:00,4.0,87.0,50.0,30.0,-95.0,-71.0,-71.0
2579,2023-02-14 16:00:00,2.0,87.0,50.0,30.0,-95.0,-87.0,-50.0
2580,2023-02-14 17:00:00,1.0,87.0,50.0,30.0,-95.0,-97.0,-26.0
2596,2023-02-15 09:00:00,2.0,87.0,50.0,10.0,-99.0,71.0,-71.0
2597,2023-02-15 10:00:00,4.0,87.0,50.0,10.0,-99.0,50.0,-87.0
2598,2023-02-15 11:00:00,4.0,87.0,50.0,10.0,-99.0,26.0,-97.0
2599,2023-02-15 12:00:00,2.0,87.0,50.0,10.0,-99.0,0.0,-100.0
2600,2023-02-15 13:00:00,6.0,87.0,50.0,10.0,-99.0,-26.0,-97.0
2601,2023-02-15 14:00:00,17.0,87.0,50.0,10.0,-99.0,-50.0,-87.0
2602,2023-02-15 15:00:00,14.0,87.0,50.0,10.0,-99.0,-71.0,-71.0
2603,2023-02-15 16:00:00,8.0,87.0,50.0,10.0,-99.0,-87.0,-50.0
2604,2023-02-15 17:00:00,2.0,87.0,50.0,10.0,-99.0,-97.0,-26.0
2619,2023-02-16 08:00:00,2.0,87.0,50.0,-10.0,-99.0,87.0,-50.0
2620,2023-02-16 09:00:00,12.0,87.0,50.0,-10.0,-99.0,71.0,-71.0
2621,2023-02-16 10:00:00,16.0,87.0,50.0,-10.0,-99.0,50.0,-87.0
2622,2023-02-16 11:00:00,11.0,87.0,50.0,-10.0,-99.0,26.0,-97.0
2623,2023-02-16 12:00:00,10.0,87.0,50.0,-10.0,-99.0,0.0,-100.0
2624,2023-02-16 13:00:00,12.0,87.0,50.0,-10.0,-99.0,-26.0,-97.0
2625,2023-02-16 14:00:00,13.0,87.0,50.0,-10.0,-99.0,-50.0,-87.0
2626,2023-02-16 15:00:00,10.0,87.0,50.0,-10.0,-99.0,-71.0,-71.0
2627,2023-02-16 16:00:00,7.0,87.0,50.0,-10.0,-99.0,-87.0,-50.0
2628,2023-02-16 17:00:00,2.0,87.0,50.0,-10.0,-99.0,-97.0,-26.0
2643,2023-02-17 08:00:00,2.0,87.0,50.0,-30.0,-95.0,87.0,-50.0
2644,2023-02-17 09:00:00,13.0,87.0,50.0,-30.0,-95.0,71.0,-71.0
2645,2023-02-17 10:00:00,20.0,87.0,50.0,-30.0,-95.0,50.0,-87.0
2646,2023-02-17 11:00:00,27.0,87.0,50.0,-30.0,-95.0,26.0,-97.0
2647,2023-02-17 12:00:00,27.0,87.0,50.0,-30.0,-95.0,0.0,-100.0
2648,2023-02-17 13:00:00,24.0,87.0,50.0,-30.0,-95.0,-26.0,-97.0
2649,2023-02-17 14:00:00,16.0,87.0,50.0,-30.0,-95.0,-50.0,-87.0
2650,2023-02-17 15:00:00,10.0,87.0,50.0,-30.0,-95.0,-71.0,-71.0
2651,2023-02-17 16:00:00,7.0,87.0,50.0,-30.0,-95.0,-87.0,-50.0
2652,2023-02-17 17:00:00,2.0,87.0,50.0,-30.0,-95.0,-97.0,-26.0
2667,2023-02-18 08:00:00,3.0,87.0,50.0,-49.0,-87.0,87.0,-50.0
2668,2023-02-18 09:00:00,12.0,87.0,50.0,-49.0,-87.0,71.0,-71.0
2669,2023-02-18 10:00:00,19.0,87.0,50.0,-49.0,-87.0,50.0,-87.0
2670,2023-02-18 11:00:00,25.0,87.0,50.0,-49.0,-87.0,26.0,-97.0
2671,2023-02-18 12:00:00,26.0,87.0,50.0,-49.0,-87.0,0.0,-100.0
2672,2023-02-18 13:00:00,24.0,87.0,50.0,-49.0,-87.0,-26.0,-97.0
2673,2023-02-18 14:00:00,20.0,87.0,50.0,-49.0,-87.0,-50.0,-87.0
2674,2023-02-18 15:00:00,15.0,87.0,50.0,-49.0,-87.0,-71.0,-71.0
2675,2023-02-18 16:00:00,8.0,87.0,50.0,-49.0,-87.0,-87.0,-50.0
2676,2023-02-18 17:00:00,2.0,87.0,50.0,-49.0,-87.0,-97.0,-26.0
2691,2023-02-19 08:00:00,1.0,87.0,50.0,-65.0,-76.0,87.0,-50.0
2692,2023-02-19 09:00:00,3.0,87.0,50.0,-65.0,-76.0,71.0,-71.0
2693,2023-02-19 10:00:00,3.0,87.0,50.0,-65.0,-76.0,50.0,-87.0
2694,2023-02-19 11:00:00,7.0,87.0,50.0,-65.0,-76.0,26.0,-97.0
2695,2023-02-19 12:00:00,6.0,87.0,50.0,-65.0,-76.0,0.0,-100.0
2696,2023-02-19 13:00:00,15.0,87.0,50.0,-65.0,-76.0,-26.0,-97.0
2697,2023-02-19 14:00:00,20.0,87.0,50.0,-65.0,-76.0,-50.0,-87.0
2698,2023-02-19 15:00:00,13.0,87.0,50.0,-65.0,-76.0,-71.0,-71.0
2699,2023-02-19 16:00:00,8.0,87.0,50.0,-65.0,-76.0,-87.0,-50.0
2700,2023-02-19 17:00:00,2.0,87.0,50.0,-65.0,-76.0,-97.0,-26.0
2715,2023-02-20 08:00:00,1.0,87.0,50.0,-79.0,-61.0,87.0,-50.0
2716,2023-02-20 09:00:00,2.0,87.0,50.0,-79.0,-61.0,71.0,-71.0
2717,2023-02-20 10:00:00,3.0,87.0,50.0,-79.0,-61.0,50.0,-87.0
2718,2023-02-20 11:00:00,8.0,87.0,50.0,-79.0,-61.0,26.0,-97.0
2719,2023-02-20 12:00:00,12.0,87.0,50.0,-79.0,-61.0,0.0,-100.0
2720,2023-02-20 13:00:00,11.0,87.0,50.0,-79.0,-61.0,-26.0,-97.0
2721,2023-02-20 14:00:00,9.0,87.0,50.0,-79.0,-61.0,-50.0,-87.0
2722,2023-02-20 15:00:00,3.0,87.0,50.0,-79.0,-61.0,-71.0,-71.0
2742,2023-02-21 11:00:00,1.0,87.0,50.0,-90.0,-44.0,26.0,-97.0
2743,2023-02-21 12:00:00,1.0,87.0,50.0,-90.0,-44.0,0.0,-100.0
2744,2023-02-21 13:00:00,1.0,87.0,50.0,-90.0,-44.0,-26.0,-97.0
2745,2023-02-21 14:00:00,1.0,87.0,50.0,-90.0,-44.0,-50.0,-87.0
2746,2023-02-21 15:00:00,1.0,87.0,50.0,-90.0,-44.0,-71.0,-71.0
2766,2023-02-22 11:00:00,1.0,87.0,50.0,-97.0,-25.0,26.0,-97.0
2767,2023-02-22 12:00:00,1.0,87.0,50.0,-97.0,-25.0,0.0,-100.0
2768,2023-02-22 13:00:00,1.0,87.0,50.0,-97.0,-25.0,-26.0,-97.0
2769,2023-02-22 14:00:00,1.0,87.0,50.0,-97.0,-25.0,-50.0,-87.0
2788,2023-02-24 09:00:00,1.0,87.0,50.0,-99.0,15.0,71.0,-71.0
2789,2023-02-24 10:00:00,5.0,87.0,50.0,-99.0,15.0,50.0,-87.0
2790,2023-02-24 11:00:00,8.0,87.0,50.0,-99.0,15.0,26.0,-97.0
2791,2023-02-24 12:00:00,25.0,87.0,50.0,-99.0,15.0,0.0,-100.0
2792,2023-02-24 13:00:00,27.0,87.0,50.0,-99.0,15.0,-26.0,-97.0
2793,2023-02-24 14:00:00,23.0,87.0,50.0,-99.0,15.0,-50.0,-87.0
2794,2023-02-24 15:00:00,17.0,87.0,50.0,-99.0,15.0,-71.0,-71.0
2795,2023-02-24 16:00:00,9.0,87.0,50.0,-99.0,15.0,-87.0,-50.0
2796,2023-02-24 17:00:00,2.0,87.0,50.0,-99.0,15.0,-97.0,-26.0
2812,2023-02-25 09:00:00,1.0,87.0,50.0,-94.0,35.0,71.0,-71.0
2813,2023-02-25 10:00:00,2.0,87.0,50.0,-94.0,35.0,50.0,-87.0
2814,2023-02-25 11:00:00,4.0,87.0,50.0,-94.0,35.0,26.0,-97.0
2815,2023-02-25 12:00:00,2.0,87.0,50.0,-94.0,35.0,0.0,-100.0
2816,2023-02-25 13:00:00,4.0,87.0,50.0,-94.0,35.0,-26.0,-97.0
2817,2023-02-25 14:00:00,7.0,87.0,50.0,-94.0,35.0,-50.0,-87.0
2818,2023-02-25 15:00:00,7.0,87.0,50.0,-94.0,35.0,-71.0,-71.0
2819,2023-02-25 16:00:00,4.0,87.0,50.0,-94.0,35.0,-87.0,-50.0
2820,2023-02-25 17:00:00,1.0,87.0,50.0,-94.0,35.0,-97.0,-26.0
2835,2023-02-26 08:00:00,2.0,87.0,50.0,-85.0,53.0,87.0,-50.0
2836,2023-02-26 09:00:00,7.0,87.0,50.0,-85.0,53.0,71.0,-71.0
2837,2023-02-26 10:00:00,13.0,87.0,50.0,-85.0,53.0,50.0,-87.0
2838,2023-02-26 11:00:00,21.0,87.0,50.0,-85.0,53.0,26.0,-97.0
2839,2023-02-26 12:00:00,26.0,87.0,50.0,-85.0,53.0,0.0,-100.0
2840,2023-02-26 13:00:00,26.0,87.0,50.0,-85.0,53.0,-26.0,-97.0
2841,2023-02-26 14:00:00,22.0,87.0,50.0,-85.0,53.0,-50.0,-87.0
2842,2023-02-26 15:00:00,17.0,87.0,50.0,-85.0,53.0,-71.0,-71.0
2843,2023-02-26 16:00:00,9.0,87.0,50.0,-85.0,53.0,-87.0,-50.0
2844,2023-02-26 17:00:00,2.0,87.0,50.0,-85.0,53.0,-97.0,-26.0
2859,2023-02-27 08:00:00,1.0,87.0,50.0,-73.0,69.0,87.0,-50.0
2860,2023-02-27 09:00:00,2.0,87.0,50.0,-73.0,69.0,71.0,-71.0
2861,2023-02-27 10:00:00,3.0,87.0,50.0,-73.0,69.0,50.0,-87.0
2862,2023-02-27 11:00:00,2.0,87.0,50.0,-73.0,69.0,26.0,-97.0
2863,2023-02-27 12:00:00,1.0,87.0,50.0,-73.0,69.0,0.0,-100.0
2885,2023-02-28 10:00:00,1.0,87.0,50.0,-57.0,82.0,50.0,-87.0
2886,2023-02-28 11:00:00,2.0,87.0,50.0,-57.0,82.0,26.0,-97.0
2887,2023-02-28 12:00:00,12.0,87.0,50.0,-57.0,82.0,0.0,-100.0
2888,2023-02-28 13:00:00,19.0,87.0,50.0,-57.0,82.0,-26.0,-97.0
2889,2023-02-28 14:00:00,22.0,87.0,50.0,-57.0,82.0,-50.0,-87.0
2890,2023-02-28 15:00:00,17.0,87.0,50.0,-57.0,82.0,-71.0,-71.0
2891,2023-02-28 16:00:00,9.0,87.0,50.0,-57.0,82.0,-87.0,-50.0
2892,2023-02-28 17:00:00,2.0,87.0,50.0,-57.0,82.0,-97.0,-26.0
2907,2023-03-01 08:00:00,1.0,100.0,0.0,20.0,98.0,87.0,-50.0
2908,2023-03-01 09:00:00,2.0,100.0,0.0,20.0,98.0,71.0,-71.0
2909,2023-03-01 10:00:00,1.0,100.0,0.0,20.0,98.0,50.0,-87.0
2910,2023-03-01 11:00:00,2.0,100.0,0.0,20.0,98.0,26.0,-97.0
2911,2023-03-01 12:00:00,2.0,100.0,0.0,20.0,98.0,0.0,-100.0
2912,2023-03-01 13:00:00,1.0,100.0,0.0,20.0,98.0,-26.0,-97.0
2913,2023-03-01 14:00:00,1.0,100.0,0.0,20.0,98.0,-50.0,-87.0
2932,2023-03-02 09:00:00,1.0,100.0,0.0,39.0,92.0,71.0,-71.0
2933,2023-03-02 10:00:00,2.0,100.0,0.0,39.0,92.0,50.0,-87.0
2934,2023-03-02 11:00:00,6.0,100.0,0.0,39.0,92.0,26.0,-97.0
2935,2023-03-02 12:00:00,21.0,100.0,0.0,39.0,92.0,0.0,-100.0
2936,2023-03-02 13:00:00,18.0,100.0,0.0,39.0,92.0,-26.0,-97.0
2937,2023-03-02 14:00:00,15.0,100.0,0.0,39.0,92.0,-50.0,-87.0
2938,2023-03-02 15:00:00,14.0,100.0,0.0,39.0,92.0,-71.0,-71.0
2939,2023-03-02 16:00:00,9.0,100.0,0.0,39.0,92.0,-87.0,-50.0
2940,2023-03-02 17:00:00,3.0,100.0,0.0,39.0,92.0,-97.0,-26.0
2941,2023-03-02 18:00:00,1.0,100.0,0.0,39.0,92.0,-100.0,-0.0
2955,2023-03-03 08:00:00,1.0,100.0,0.0,57.0,82.0,87.0,-50.0
2956,2023-03-03 09:00:00,4.0,100.0,0.0,57.0,82.0,71.0,-71.0
2957,2023-03-03 10:00:00,7.0,100.0,0.0,57.0,82.0,50.0,-87.0
2958,2023-03-03 11:00:00,20.0,100.0,0.0,57.0,82.0,26.0,-97.0
2959,2023-03-03 12:00:00,28.0,100.0,0.0,57.0,82.0,0.0,-100.0
2960,2023-03-03 13:00:00,26.0,100.0,0.0,57.0,82.0,-26.0,-97.0
2961,2023-03-03 14:00:00,20.0,100.0,0.0,57.0,82.0,-50.0,-87.0
2962,2023-03-03 15:00:00,13.0,100.0,0.0,57.0,82.0,-71.0,-71.0
2963,2023-03-03 16:00:00,8.0,100.0,0.0,57.0,82.0,-87.0,-50.0
2964,2023-03-03 17:00:00,4.0,100.0,0.0,57.0,82.0,-97.0,-26.0
2965,2023-03-03 18:00:00,1.0,100.0,0.0,57.0,82.0,-100.0,-0.0
2979,2023-03-04 08:00:00,6.0,100.0,0.0,73.0,69.0,87.0,-50.0
2980,2023-03-04 09:00:00,15.0,100.0,0.0,73.0,69.0,71.0,-71.0
2981,2023-03-04 10:00:00,24.0,100.0,0.0,73.0,69.0,50.0,-87.0
2982,2023-03-04 11:00:00,26.0,100.0,0.0,73.0,69.0,26.0,-97.0
2983,2023-03-04 12:00:00,22.0,100.0,0.0,73.0,69.0,0.0,-100.0
2984,2023-03-04 13:00:00,11.0,100.0,0.0,73.0,69.0,-26.0,-97.0
2985,2023-03-04 14:00:00,11.0,100.0,0.0,73.0,69.0,-50.0,-87.0
2986,2023-03-04 15:00:00,10.0,100.0,0.0,73.0,69.0,-71.0,-71.0
2987,2023-03-04 16:00:00,6.0,100.0,0.0,73.0,69.0,-87.0,-50.0
2988,2023-03-04 17:00:00,4.0,100.0,0.0,73.0,69.0,-97.0,-26.0
2989,2023-03-04 18:00:00,1.0,100.0,0.0,73.0,69.0,-100.0,-0.0
3003,2023-03-05 08:00:00,6.0,100.0,0.0,85.0,53.0,87.0,-50.0
3004,2023-03-05 09:00:00,12.0,100.0,0.0,85.0,53.0,71.0,-71.0
3005,2023-03-05 10:00:00,24.0,100.0,0.0,85.0,53.0,50.0,-87.0
3006,2023-03-05 11:00:00,24.0,100.0,0.0,85.0,53.0,26.0,-97.0
3007,2023-03-05 12:00:00,26.0,100.0,0.0,85.0,53.0,0.0,-100.0
3008,2023-03-05 13:00:00,25.0,100.0,0.0,85.0,53.0,-26.0,-97.0
3009,2023-03-05 14:00:00,22.0,100.0,0.0,85.0,53.0,-50.0,-87.0
3010,2023-03-05 15:00:00,12.0,100.0,0.0,85.0,53.0,-71.0,-71.0
3011,2023-03-05 16:00:00,6.0,100.0,0.0,85.0,53.0,-87.0,-50.0
3012,2023-03-05 17:00:00,3.0,100.0,0.0,85.0,53.0,-97.0,-26.0
3013,2023-03-05 18:00:00,1.0,100.0,0.0,85.0,53.0,-100.0,-0.0
3030,2023-03-06 11:00:00,2.0,100.0,0.0,94.0,35.0,26.0,-97.0
3031,2023-03-06 12:00:00,7.0,100.0,0.0,94.0,35.0,0.0,-100.0
3032,2023-03-06 13:00:00,10.0,100.0,0.0,94.0,35.0,-26.0,-97.0
3033,2023-03-06 14:00:00,9.0,100.0,0.0,94.0,35.0,-50.0,-87.0
3034,2023-03-06 15:00:00,7.0,100.0,0.0,94.0,35.0,-71.0,-71.0
3035,2023-03-06 16:00:00,5.0,100.0,0.0,94.0,35.0,-87.0,-50.0
3036,2023-03-06 17:00:00,2.0,100.0,0.0,94.0,35.0,-97.0,-26.0
3051,2023-03-07 08:00:00,3.0,100.0,0.0,99.0,15.0,87.0,-50.0
3052,2023-03-07 09:00:00,4.0,100.0,0.0,99.0,15.0,71.0,-71.0
3053,2023-03-07 10:00:00,8.0,100.0,0.0,99.0,15.0,50.0,-87.0
3054,2023-03-07 11:00:00,12.0,100.0,0.0,99.0,15.0,26.0,-97.0
3055,2023-03-07 12:00:00,13.0,100.0,0.0,99.0,15.0,0.0,-100.0
3056,2023-03-07 13:00:00,12.0,100.0,0.0,99.0,15.0,-26.0,-97.0
3057,2023-03-07 14:00:00,17.0,100.0,0.0,99.0,15.0,-50.0,-87.0
3058,2023-03-07 15:00:00,17.0,100.0,0.0,99.0,15.0,-71.0,-71.0
3059,2023-03-07 16:00:00,9.0,100.0,0.0,99.0,15.0,-87.0,-50.0
3060,2023-03-07 17:00:00,3.0,100.0,0.0,99.0,15.0,-97.0,-26.0
3061,2023-03-07 18:00:00,1.0,100.0,0.0,99.0,15.0,-100.0,-0.0
3075,2023-03-08 08:00:00,2.0,100.0,0.0,100.0,-5.0,87.0,-50.0
3076,2023-03-08 09:00:00,7.0,100.0,0.0,100.0,-5.0,71.0,-71.0
3077,2023-03-08 10:00:00,10.0,100.0,0.0,100.0,-5.0,50.0,-87.0
3078,2023-03-08 11:00:00,17.0,100.0,0.0,100.0,-5.0,26.0,-97.0
3079,2023-03-08 12:00:00,23.0,100.0,0.0,100.0,-5.0,0.0,-100.0
3080,2023-03-08 13:00:00,16.0,100.0,0.0,100.0,-5.0,-26.0,-97.0
3081,2023-03-08 14:00:00,9.0,100.0,0.0,100.0,-5.0,-50.0,-87.0
3082,2023-03-08 15:00:00,9.0,100.0,0.0,100.0,-5.0,-71.0,-71.0
3083,2023-03-08 16:00:00,7.0,100.0,0.0,100.0,-5.0,-87.0,-50.0
3084,2023-03-08 17:00:00,3.0,100.0,0.0,100.0,-5.0,-97.0,-26.0
3085,2023-03-08 18:00:00,1.0,100.0,0.0,100.0,-5.0,-100.0,-0.0
3099,2023-03-09 08:00:00,2.0,100.0,0.0,97.0,-25.0,87.0,-50.0
3100,2023-03-09 09:00:00,6.0,100.0,0.0,97.0,-25.0,71.0,-71.0
3101,2023-03-09 10:00:00,12.0,100.0,0.0,97.0,-25.0,50.0,-87.0
3102,2023-03-09 11:00:00,16.0,100.0,0.0,97.0,-25.0,26.0,-97.0
3103,2023-03-09 12:00:00,14.0,100.0,0.0,97.0,-25.0,0.0,-100.0
3104,2023-03-09 13:00:00,15.0,100.0,0.0,97.0,-25.0,-26.0,-97.0
3105,2023-03-09 14:00:00,15.0,100.0,0.0,97.0,-25.0,-50.0,-87.0
3106,2023-03-09 15:00:00,9.0,100.0,0.0,97.0,-25.0,-71.0,-71.0
3107,2023-03-09 16:00:00,5.0,100.0,0.0,97.0,-25.0,-87.0,-50.0
3108,2023-03-09 17:00:00,3.0,100.0,0.0,97.0,-25.0,-97.0,-26.0
3109,2023-03-09 18:00:00,1.0,100.0,0.0,97.0,-25.0,-100.0,-0.0
3126,2023-03-10 11:00:00,1.0,100.0,0.0,90.0,-44.0,26.0,-97.0
3127,2023-03-10 12:00:00,1.0,100.0,0.0,90.0,-44.0,0.0,-100.0
3128,2023-03-10 13:00:00,1.0,100.0,0.0,90.0,-44.0,-26.0,-97.0
3129,2023-03-10 14:00:00,1.0,100.0,0.0,90.0,-44.0,-50.0,-87.0
3130,2023-03-10 15:00:00,1.0,100.0,0.0,90.0,-44.0,-71.0,-71.0
3131,2023-03-10 16:00:00,1.0,100.0,0.0,90.0,-44.0,-87.0,-50.0
3148,2023-03-11 09:00:00,1.0,100.0,0.0,79.0,-61.0,71.0,-71.0
3149,2023-03-11 10:00:00,1.0,100.0,0.0,79.0,-61.0,50.0,-87.0
3150,2023-03-11 11:00:00,2.0,100.0,0.0,79.0,-61.0,26.0,-97.0
3151,2023-03-11 12:00:00,3.0,100.0,0.0,79.0,-61.0,0.0,-100.0
3152,2023-03-11 13:00:00,3.0,100.0,0.0,79.0,-61.0,-26.0,-97.0
3153,2023-03-11 14:00:00,3.0,100.0,0.0,79.0,-61.0,-50.0,-87.0
3154,2023-03-11 15:00:00,2.0,100.0,0.0,79.0,-61.0,-71.0,-71.0
3155,2023-03-11 16:00:00,2.0,100.0,0.0,79.0,-61.0,-87.0,-50.0
3156,2023-03-11 17:00:00,1.0,100.0,0.0,79.0,-61.0,-97.0,-26.0
3178,2023-03-12 15:00:00,1.0,100.0,0.0,65.0,-76.0,-71.0,-71.0
3179,2023-03-12 16:00:00,1.0,100.0,0.0,65.0,-76.0,-87.0,-50.0
3180,2023-03-12 17:00:00,1.0,100.0,0.0,65.0,-76.0,-97.0,-26.0
3197,2023-03-13 10:00:00,1.0,100.0,0.0,49.0,-87.0,50.0,-87.0
3198,2023-03-13 11:00:00,1.0,100.0,0.0,49.0,-87.0,26.0,-97.0
3199,2023-03-13 12:00:00,1.0,100.0,0.0,49.0,-87.0,0.0,-100.0
3200,2023-03-13 13:00:00,5.0,100.0,0.0,49.0,-87.0,-26.0,-97.0
3201,2023-03-13 14:00:00,19.0,100.0,0.0,49.0,-87.0,-50.0,-87.0
3202,2023-03-13 15:00:00,21.0,100.0,0.0,49.0,-87.0,-71.0,-71.0
3203,2023-03-13 16:00:00,18.0,100.0,0.0,49.0,-87.0,-87.0,-50.0
3204,2023-03-13 17:00:00,11.0,100.0,0.0,49.0,-87.0,-97.0,-26.0
3205,2023-03-13 18:00:00,3.0,100.0,0.0,49.0,-87.0,-100.0,-0.0
3206,2023-03-13 19:00:00,1.0,100.0,0.0,49.0,-87.0,-97.0,26.0
3219,2023-03-14 08:00:00,1.0,100.0,0.0,30.0,-95.0,87.0,-50.0
3220,2023-03-14 09:00:00,7.0,100.0,0.0,30.0,-95.0,71.0,-71.0
3221,2023-03-14 10:00:00,18.0,100.0,0.0,30.0,-95.0,50.0,-87.0
3222,2023-03-14 11:00:00,26.0,100.0,0.0,30.0,-95.0,26.0,-97.0
3223,2023-03-14 12:00:00,30.0,100.0,0.0,30.0,-95.0,0.0,-100.0
3224,2023-03-14 13:00:00,30.0,100.0,0.0,30.0,-95.0,-26.0,-97.0
3225,2023-03-14 14:00:00,28.0,100.0,0.0,30.0,-95.0,-50.0,-87.0
3226,2023-03-14 15:00:00,24.0,100.0,0.0,30.0,-95.0,-71.0,-71.0
3227,2023-03-14 16:00:00,19.0,100.0,0.0,30.0,-95.0,-87.0,-50.0
3228,2023-03-14 17:00:00,11.0,100.0,0.0,30.0,-95.0,-97.0,-26.0
3229,2023-03-14 18:00:00,4.0,100.0,0.0,30.0,-95.0,-100.0,-0.0
3230,2023-03-14 19:00:00,1.0,100.0,0.0,30.0,-95.0,-97.0,26.0
3243,2023-03-15 08:00:00,1.0,100.0,0.0,10.0,-99.0,87.0,-50.0
3244,2023-03-15 09:00:00,6.0,100.0,0.0,10.0,-99.0,71.0,-71.0
3245,2023-03-15 10:00:00,13.0,100.0,0.0,10.0,-99.0,50.0,-87.0
3246,2023-03-15 11:00:00,19.0,100.0,0.0,10.0,-99.0,26.0,-97.0
3247,2023-03-15 12:00:00,18.0,100.0,0.0,10.0,-99.0,0.0,-100.0
3248,2023-03-15 13:00:00,19.0,100.0,0.0,10.0,-99.0,-26.0,-97.0
3249,2023-03-15 14:00:00,15.0,100.0,0.0,10.0,-99.0,-50.0,-87.0
3250,2023-03-15 15:00:00,16.0,100.0,0.0,10.0,-99.0,-71.0,-71.0
3251,2023-03-15 16:00:00,13.0,100.0,0.0,10.0,-99.0,-87.0,-50.0
3252,2023-03-15 17:00:00,6.0,100.0,0.0,10.0,-99.0,-97.0,-26.0
3253,2023-03-15 18:00:00,3.0,100.0,0.0,10.0,-99.0,-100.0,-0.0
3254,2023-03-15 19:00:00,1.0,100.0,0.0,10.0,-99.0,-97.0,26.0
3268,2023-03-16 09:00:00,1.0,100.0,0.0,-10.0,-99.0,71.0,-71.0
3269,2023-03-16 10:00:00,3.0,100.0,0.0,-10.0,-99.0,50.0,-87.0
3270,2023-03-16 11:00:00,4.0,100.0,0.0,-10.0,-99.0,26.0,-97.0
3271,2023-03-16 12:00:00,3.0,100.0,0.0,-10.0,-99.0,0.0,-100.0
3272,2023-03-16 13:00:00,3.0,100.0,0.0,-10.0,-99.0,-26.0,-97.0
3273,2023-03-16 14:00:00,3.0,100.0,0.0,-10.0,-99.0,-50.0,-87.0
3274,2023-03-16 15:00:00,2.0,100.0,0.0,-10.0,-99.0,-71.0,-71.0
3275,2023-03-16 16:00:00,3.0,100.0,0.0,-10.0,-99.0,-87.0,-50.0
3276,2023-03-16 17:00:00,3.0,100.0,0.0,-10.0,-99.0,-97.0,-26.0
3277,2023-03-16 18:00:00,1.0,100.0,0.0,-10.0,-99.0,-100.0,-0.0
